slide_type,image,slide_number,response,Answer.condition,workerid,audio,Answer.time_in_minutes
trial_2,11,50,"[1511, 'No']",age2-anyQUD,64,one.wav,13.075466666666667
trial_2,13,51,"[871, 'Yes']",age2-anyQUD,64,all.wav,13.075466666666667
trial_2,13,52,"[925, 'No']",age2-anyQUD,64,none.wav,13.075466666666667
trial_2,2,53,"[1435, 'Yes']",age2-anyQUD,64,summa.wav,13.075466666666667
trial_2,0,54,"[1556, 'Yes']",age2-anyQUD,64,none.wav,13.075466666666667
trial_2,8,55,"[2982, 'Yes']",age2-anyQUD,64,eight.wav,13.075466666666667
trial_2,8,56,"[1363, 'No']",age2-anyQUD,64,all.wav,13.075466666666667
trial_2,2,57,"[1395, 'Yes']",age2-anyQUD,64,two.wav,13.075466666666667
trial_2,0,58,"[1606, 'No']",age2-anyQUD,64,summa.wav,13.075466666666667
trial_2,13,59,"[1951, 'No']",age2-anyQUD,64,ten.wav,13.075466666666667
trial_2,13,60,"[1422, 'Yes']",age2-anyQUD,64,summa.wav,13.075466666666667
trial_2,13,61,"[1212, 'Yes']",age2-anyQUD,64,summa.wav,13.075466666666667
trial_2,8,62,"[3037, 'Yes']",age2-anyQUD,64,eight.wav,13.075466666666667
trial_2,0,63,"[1502, 'No']",age2-anyQUD,64,three.wav,13.075466666666667
trial_2,13,64,"[1271, 'Yes']",age2-anyQUD,64,all.wav,13.075466666666667
trial_2,5,65,"[1206, 'No']",age2-anyQUD,64,all.wav,13.075466666666667
trial_2,0,66,"[1353, 'No']",age2-anyQUD,64,summa.wav,13.075466666666667
trial_2,13,67,"[861, 'Yes']",age2-anyQUD,64,all.wav,13.075466666666667
trial_2,11,68,"[1162, 'No']",age2-anyQUD,64,all.wav,13.075466666666667
trial_2,2,69,"[1837, 'Yes']",age2-anyQUD,64,twelve.wav,13.075466666666667
trial_2,13,70,"[1296, 'Yes']",age2-anyQUD,64,summa.wav,13.075466666666667
trial_2,5,71,"[1642, 'No']",age2-anyQUD,64,nine.wav,13.075466666666667
trial_2,5,72,"[1120, 'Yes']",age2-anyQUD,64,five.wav,13.075466666666667
trial_2,13,73,"[2257, 'No']",age2-anyQUD,64,five.wav,13.075466666666667
trial_2,2,74,"[1449, 'No']",age2-anyQUD,64,none.wav,13.075466666666667
trial_2,8,75,"[1855, 'No']",age2-anyQUD,64,two.wav,13.075466666666667
trial_2,11,76,"[1480, 'Yes']",age2-anyQUD,64,eleven.wav,13.075466666666667
trial_2,13,77,"[1268, 'Yes']",age2-anyQUD,64,summa.wav,13.075466666666667
trial_2,11,78,"[981, 'Yes']",age2-anyQUD,64,summa.wav,13.075466666666667
trial_2,2,79,"[1262, 'Yes']",age2-anyQUD,64,two.wav,13.075466666666667
trial_2,0,80,"[1299, 'No']",age2-anyQUD,64,all.wav,13.075466666666667
trial_2,0,81,"[1222, 'No']",age2-anyQUD,64,none.wav,13.075466666666667
trial_2,13,82,"[949, 'Yes']",age2-anyQUD,64,all.wav,13.075466666666667
trial_2,8,83,"[2069, 'Yes']",age2-anyQUD,64,eight.wav,13.075466666666667
bot_check,Susan,1,"[0, 'susan']",age2-anyQUD,65,,12.20475
audio_check,,3,"[0, 'Four']",age2-anyQUD,65,,12.20475
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,65,,12.20475
practice_trial,13,6,"[5356, 'No']",age2-anyQUD,65,none.wav,12.20475
practice_trial,13,7,"[1777, 'Yes']",age2-anyQUD,65,all.wav,12.20475
practice_trial,0,8,"[2606, 'No']",age2-anyQUD,65,all.wav,12.20475
practice_trial,0,9,"[1707, 'Yes']",age2-anyQUD,65,none.wav,12.20475
trial_1,13,11,"[2218, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_1,13,12,"[1405, 'Yes']",age2-anyQUD,65,all.wav,12.20475
trial_1,13,13,"[1290, 'Yes']",age2-anyQUD,65,all.wav,12.20475
trial_1,2,14,"[1490, 'No']",age2-anyQUD,65,all.wav,12.20475
trial_1,5,15,"[3359, 'No']",age2-anyQUD,65,all.wav,12.20475
trial_1,2,16,"[1794, 'Yes']",age2-anyQUD,65,two.wav,12.20475
trial_1,8,17,"[1886, 'No']",age2-anyQUD,65,none.wav,12.20475
trial_1,8,18,"[1788, 'Yes']",age2-anyQUD,65,summa.wav,12.20475
trial_1,11,19,"[3222, 'Yes']",age2-anyQUD,65,thirteen.wav,12.20475
trial_1,0,20,"[2444, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_1,13,21,"[2267, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_1,0,22,"[3424, 'Yes']",age2-anyQUD,65,none.wav,12.20475
trial_1,2,23,"[1709, 'Yes']",age2-anyQUD,65,two.wav,12.20475
trial_1,13,24,"[2411, 'No']",age2-anyQUD,65,eight.wav,12.20475
trial_1,8,25,"[4394, 'No']",age2-anyQUD,65,eleven.wav,12.20475
trial_1,5,26,"[2080, 'No']",age2-anyQUD,65,four.wav,12.20475
trial_1,8,27,"[2249, 'Yes']",age2-anyQUD,65,eight.wav,12.20475
trial_1,0,28,"[1894, 'No']",age2-anyQUD,65,five.wav,12.20475
trial_1,5,29,"[2366, 'No']",age2-anyQUD,65,ten.wav,12.20475
trial_1,11,30,"[1824, 'No']",age2-anyQUD,65,all.wav,12.20475
trial_1,5,31,"[1259, 'Yes']",age2-anyQUD,65,five.wav,12.20475
trial_1,13,32,"[1774, 'Yes']",age2-anyQUD,65,all.wav,12.20475
trial_1,11,33,"[1439, 'No']",age2-anyQUD,65,none.wav,12.20475
trial_1,0,34,"[2052, 'No']",age2-anyQUD,65,none.wav,12.20475
trial_1,13,35,"[1738, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_1,0,36,"[3349, 'No']",age2-anyQUD,65,eleven.wav,12.20475
trial_1,0,37,"[1701, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_1,13,38,"[1972, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_1,11,39,"[1886, 'Yes']",age2-anyQUD,65,seven.wav,12.20475
trial_1,13,40,"[2244, 'Yes']",age2-anyQUD,65,all.wav,12.20475
trial_1,5,41,"[3471, 'Yes']",age2-anyQUD,65,summa.wav,12.20475
trial_1,0,42,"[4329, 'No']",age2-anyQUD,65,all.wav,12.20475
trial_1,8,43,"[2579, 'Yes']",age2-anyQUD,65,eight.wav,12.20475
trial_1,2,44,"[2059, 'Yes']",age2-anyQUD,65,two.wav,12.20475
trial_1,11,45,"[4713, 'Yes']",age2-anyQUD,65,eleven.wav,12.20475
trial_1,2,46,"[1666, 'Yes']",age2-anyQUD,65,two.wav,12.20475
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,65,,12.20475
trial_2,8,48,"[2451, 'Yes']",age2-anyQUD,65,eight.wav,12.20475
trial_2,13,49,"[4389, 'No']",age2-anyQUD,65,ten.wav,12.20475
trial_2,11,50,"[2002, 'No']",age2-anyQUD,65,one.wav,12.20475
trial_2,13,51,"[1908, 'Yes']",age2-anyQUD,65,all.wav,12.20475
trial_2,2,52,"[1671, 'Yes']",age2-anyQUD,65,summa.wav,12.20475
trial_2,5,53,"[1660, 'Yes']",age2-anyQUD,65,five.wav,12.20475
trial_2,8,54,"[2360, 'Yes']",age2-anyQUD,65,eight.wav,12.20475
trial_2,0,55,"[1729, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_2,0,56,"[1724, 'Yes']",age2-anyQUD,65,none.wav,12.20475
trial_2,13,57,"[1532, 'No']",age2-anyQUD,65,none.wav,12.20475
trial_2,0,58,"[1714, 'No']",age2-anyQUD,65,three.wav,12.20475
trial_2,13,59,"[1679, 'Yes']",age2-anyQUD,65,all.wav,12.20475
trial_2,5,60,"[1850, 'No']",age2-anyQUD,65,all.wav,12.20475
trial_2,2,61,"[1805, 'Yes']",age2-anyQUD,65,two.wav,12.20475
trial_2,13,62,"[2291, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_2,13,63,"[1755, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_2,5,64,"[2988, 'No']",age2-anyQUD,65,two.wav,12.20475
trial_2,8,65,"[1603, 'No']",age2-anyQUD,65,all.wav,12.20475
trial_2,8,66,"[1340, 'No']",age2-anyQUD,65,two.wav,12.20475
trial_2,5,67,"[1912, 'Yes']",age2-anyQUD,65,five.wav,12.20475
trial_2,0,68,"[1500, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_2,2,69,"[3009, 'Yes']",age2-anyQUD,65,two.wav,12.20475
trial_2,5,70,"[1955, 'No']",age2-anyQUD,65,nine.wav,12.20475
trial_2,13,71,"[1579, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_2,13,72,"[1309, 'No']",age2-anyQUD,65,five.wav,12.20475
trial_2,11,73,"[2530, 'Yes']",age2-anyQUD,65,summa.wav,12.20475
trial_2,13,74,"[2434, 'Yes']",age2-anyQUD,65,all.wav,12.20475
trial_2,13,75,"[1398, 'Yes']",age2-anyQUD,65,all.wav,12.20475
trial_2,0,76,"[1918, 'Yes']",age2-anyQUD,65,none.wav,12.20475
trial_2,13,77,"[1430, 'No']",age2-anyQUD,65,summa.wav,12.20475
trial_2,11,78,"[1437, 'No']",age2-anyQUD,65,all.wav,12.20475
trial_2,11,79,"[4996, 'Yes']",age2-anyQUD,65,eleven.wav,12.20475
trial_2,0,80,"[1342, 'No']",age2-anyQUD,65,all.wav,12.20475
trial_2,8,81,"[2778, 'Yes']",age2-anyQUD,65,eight.wav,12.20475
trial_2,2,82,"[1398, 'No']",age2-anyQUD,65,twelve.wav,12.20475
trial_2,2,83,"[1367, 'No']",age2-anyQUD,65,none.wav,12.20475
bot_check,Elizabeth,1,"[0, 'Margaret']",age2-anyQUD,66,,11.313516666666667
bot_check,Elizabeth,1,"[0, 'Elizabeth']",age2-anyQUD,66,,11.313516666666667
audio_check,,3,"[0, 'Four']",age2-anyQUD,66,,11.313516666666667
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,66,,11.313516666666667
practice_trial,13,6,"[8205, 'No']",age2-anyQUD,66,none.wav,11.313516666666667
practice_trial,13,7,"[3617, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
practice_trial,0,8,"[2801, 'No']",age2-anyQUD,66,all.wav,11.313516666666667
practice_trial,0,9,"[3546, 'Yes']",age2-anyQUD,66,none.wav,11.313516666666667
trial_1,8,11,"[2182, 'No']",age2-anyQUD,66,none.wav,11.313516666666667
trial_1,13,12,"[7665, 'No']",age2-anyQUD,66,eight.wav,11.313516666666667
trial_1,8,13,"[3831, 'Yes']",age2-anyQUD,66,eight.wav,11.313516666666667
trial_1,2,14,"[4912, 'No']",age2-anyQUD,66,all.wav,11.313516666666667
trial_1,13,15,"[1891, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_1,8,16,"[2234, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_1,13,17,"[2312, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_1,2,18,"[2051, 'Yes']",age2-anyQUD,66,two.wav,11.313516666666667
trial_1,5,19,"[8154, 'Yes']",age2-anyQUD,66,four.wav,11.313516666666667
trial_1,8,20,"[2495, 'Yes']",age2-anyQUD,66,eleven.wav,11.313516666666667
trial_1,0,21,"[2281, 'Yes']",age2-anyQUD,66,none.wav,11.313516666666667
trial_1,11,22,"[2454, 'Yes']",age2-anyQUD,66,thirteen.wav,11.313516666666667
trial_1,0,23,"[3057, 'No']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_1,13,24,"[1358, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_1,2,25,"[1310, 'Yes']",age2-anyQUD,66,two.wav,11.313516666666667
trial_1,0,26,"[1808, 'No']",age2-anyQUD,66,five.wav,11.313516666666667
trial_1,5,27,"[1764, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_1,13,28,"[1254, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_1,0,29,"[1258, 'No']",age2-anyQUD,66,all.wav,11.313516666666667
trial_1,13,30,"[1494, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_1,8,31,"[1738, 'Yes']",age2-anyQUD,66,eight.wav,11.313516666666667
trial_1,11,32,"[1680, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_1,13,33,"[1878, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_1,11,34,"[1822, 'Yes']",age2-anyQUD,66,eleven.wav,11.313516666666667
trial_1,13,35,"[1537, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_1,2,36,"[1818, 'Yes']",age2-anyQUD,66,two.wav,11.313516666666667
trial_1,0,37,"[4970, 'No']",age2-anyQUD,66,none.wav,11.313516666666667
trial_1,11,38,"[5457, 'Yes']",age2-anyQUD,66,none.wav,11.313516666666667
trial_1,5,39,"[1148, 'Yes']",age2-anyQUD,66,ten.wav,11.313516666666667
trial_1,11,40,"[1162, 'Yes']",age2-anyQUD,66,seven.wav,11.313516666666667
trial_1,5,41,"[929, 'Yes']",age2-anyQUD,66,five.wav,11.313516666666667
trial_1,5,42,"[1105, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_1,13,43,"[628, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_1,2,44,"[955, 'Yes']",age2-anyQUD,66,two.wav,11.313516666666667
trial_1,0,45,"[1922, 'No']",age2-anyQUD,66,eleven.wav,11.313516666666667
trial_1,0,46,"[1219, 'No']",age2-anyQUD,66,summa.wav,11.313516666666667
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,66,,11.313516666666667
trial_2,13,48,"[1063, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_2,2,49,"[933, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_2,0,50,"[1425, 'No']",age2-anyQUD,66,three.wav,11.313516666666667
trial_2,2,51,"[1083, 'Yes']",age2-anyQUD,66,two.wav,11.313516666666667
trial_2,0,52,"[981, 'No']",age2-anyQUD,66,none.wav,11.313516666666667
trial_2,13,53,"[970, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_2,8,54,"[920, 'Yes']",age2-anyQUD,66,eight.wav,11.313516666666667
trial_2,5,55,"[805, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_2,8,56,"[1042, 'Yes']",age2-anyQUD,66,eight.wav,11.313516666666667
trial_2,0,57,"[698, 'No']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_2,8,58,"[772, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_2,13,59,"[908, 'Yes']",age2-anyQUD,66,ten.wav,11.313516666666667
trial_2,13,60,"[979, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_2,13,61,"[3133, 'Yes']",age2-anyQUD,66,none.wav,11.313516666666667
trial_2,13,62,"[1027, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_2,5,63,"[1103, 'Yes']",age2-anyQUD,66,two.wav,11.313516666666667
trial_2,11,64,"[1808, 'Yes']",age2-anyQUD,66,one.wav,11.313516666666667
trial_2,5,65,"[988, 'Yes']",age2-anyQUD,66,five.wav,11.313516666666667
trial_2,13,66,"[932, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_2,0,67,"[1723, 'No']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_2,8,68,"[979, 'Yes']",age2-anyQUD,66,two.wav,11.313516666666667
trial_2,2,69,"[1249, 'Yes']",age2-anyQUD,66,twelve.wav,11.313516666666667
trial_2,11,70,"[1519, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_2,5,71,"[1953, 'Yes']",age2-anyQUD,66,five.wav,11.313516666666667
trial_2,13,72,"[1128, 'Yes']",age2-anyQUD,66,five.wav,11.313516666666667
trial_2,2,73,"[1478, 'Yes']",age2-anyQUD,66,two.wav,11.313516666666667
trial_2,11,74,"[1925, 'Yes']",age2-anyQUD,66,eleven.wav,11.313516666666667
trial_2,0,75,"[1539, 'No']",age2-anyQUD,66,all.wav,11.313516666666667
trial_2,13,76,"[1490, 'Yes']",age2-anyQUD,66,all.wav,11.313516666666667
trial_2,8,77,"[1062, 'Yes']",age2-anyQUD,66,eight.wav,11.313516666666667
trial_2,13,78,"[1150, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_2,11,79,"[1243, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
trial_2,0,80,"[1441, 'No']",age2-anyQUD,66,none.wav,11.313516666666667
trial_2,2,81,"[3063, 'Yes']",age2-anyQUD,66,none.wav,11.313516666666667
trial_2,5,82,"[1300, 'Yes']",age2-anyQUD,66,nine.wav,11.313516666666667
trial_2,13,83,"[1042, 'Yes']",age2-anyQUD,66,summa.wav,11.313516666666667
bot_check,Barbara,1,"[0, 'Barbara']",age2-anyQUD,67,,19.28795
audio_check,,3,"[0, 'Four']",age2-anyQUD,67,,19.28795
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,67,,19.28795
practice_trial,13,6,"[3336, 'No']",age2-anyQUD,67,none.wav,19.28795
practice_trial,13,7,"[3379, 'Yes']",age2-anyQUD,67,all.wav,19.28795
practice_trial,0,8,"[2201, 'No']",age2-anyQUD,67,all.wav,19.28795
practice_trial,0,9,"[2224, 'Yes']",age2-anyQUD,67,none.wav,19.28795
trial_1,13,11,"[6308, 'No']",age2-anyQUD,67,eight.wav,19.28795
trial_1,8,12,"[2763, 'Yes']",age2-anyQUD,67,summa.wav,19.28795
trial_1,13,13,"[1804, 'Yes']",age2-anyQUD,67,all.wav,19.28795
trial_1,5,14,"[1892, 'No']",age2-anyQUD,67,all.wav,19.28795
trial_1,0,15,"[1886, 'No']",age2-anyQUD,67,five.wav,19.28795
trial_1,13,16,"[1365, 'Yes']",age2-anyQUD,67,all.wav,19.28795
trial_1,0,17,"[2510, 'Yes']",age2-anyQUD,67,none.wav,19.28795
trial_1,2,18,"[1934, 'Yes']",age2-anyQUD,67,two.wav,19.28795
trial_1,2,19,"[2243, 'No']",age2-anyQUD,67,all.wav,19.28795
trial_1,2,20,"[2628, 'Yes']",age2-anyQUD,67,two.wav,19.28795
trial_1,13,21,"[6587, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_1,5,22,"[2412, 'No']",age2-anyQUD,67,four.wav,19.28795
trial_1,8,23,"[4836, 'Yes']",age2-anyQUD,67,eight.wav,19.28795
trial_1,11,24,"[6299, 'No']",age2-anyQUD,67,thirteen.wav,19.28795
trial_1,8,25,"[1978, 'No']",age2-anyQUD,67,none.wav,19.28795
trial_1,0,26,"[1776, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_1,13,27,"[1673, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_1,8,28,"[3622, 'No']",age2-anyQUD,67,eleven.wav,19.28795
trial_1,11,29,"[6466, 'Yes']",age2-anyQUD,67,eleven.wav,19.28795
trial_1,13,30,"[1254, 'Yes']",age2-anyQUD,67,all.wav,19.28795
trial_1,11,31,"[1753, 'No']",age2-anyQUD,67,all.wav,19.28795
trial_1,8,32,"[2694, 'Yes']",age2-anyQUD,67,eight.wav,19.28795
trial_1,5,33,"[1933, 'Yes']",age2-anyQUD,67,summa.wav,19.28795
trial_1,5,34,"[1955, 'No']",age2-anyQUD,67,ten.wav,19.28795
trial_1,13,35,"[1584, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_1,11,36,"[2608, 'No']",age2-anyQUD,67,seven.wav,19.28795
trial_1,11,37,"[1706, 'No']",age2-anyQUD,67,none.wav,19.28795
trial_1,2,38,"[2279, 'Yes']",age2-anyQUD,67,two.wav,19.28795
trial_1,13,39,"[1256, 'Yes']",age2-anyQUD,67,all.wav,19.28795
trial_1,0,40,"[2123, 'No']",age2-anyQUD,67,eleven.wav,19.28795
trial_1,0,41,"[1354, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_1,0,42,"[1557, 'No']",age2-anyQUD,67,all.wav,19.28795
trial_1,2,43,"[2024, 'Yes']",age2-anyQUD,67,two.wav,19.28795
trial_1,5,44,"[2783, 'Yes']",age2-anyQUD,67,five.wav,19.28795
trial_1,0,45,"[1533, 'Yes']",age2-anyQUD,67,none.wav,19.28795
trial_1,13,46,"[1578, 'No']",age2-anyQUD,67,summa.wav,19.28795
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,67,,19.28795
trial_2,13,48,"[5177, 'No']",age2-anyQUD,67,ten.wav,19.28795
trial_2,5,49,"[2138, 'Yes']",age2-anyQUD,67,five.wav,19.28795
trial_2,0,50,"[1472, 'Yes']",age2-anyQUD,67,none.wav,19.28795
trial_2,2,51,"[2299, 'Yes']",age2-anyQUD,67,summa.wav,19.28795
trial_2,13,52,"[1399, 'Yes']",age2-anyQUD,67,all.wav,19.28795
trial_2,13,53,"[1634, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_2,0,54,"[1599, 'No']",age2-anyQUD,67,three.wav,19.28795
trial_2,8,55,"[3953, 'Yes']",age2-anyQUD,67,eight.wav,19.28795
trial_2,5,56,"[2174, 'No']",age2-anyQUD,67,two.wav,19.28795
trial_2,5,57,"[1683, 'No']",age2-anyQUD,67,all.wav,19.28795
trial_2,2,58,"[1555, 'Yes']",age2-anyQUD,67,two.wav,19.28795
trial_2,8,59,"[3611, 'Yes']",age2-anyQUD,67,eight.wav,19.28795
trial_2,8,60,"[1898, 'No']",age2-anyQUD,67,all.wav,19.28795
trial_2,0,61,"[1735, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_2,13,62,"[1541, 'No']",age2-anyQUD,67,none.wav,19.28795
trial_2,13,63,"[1691, 'Yes']",age2-anyQUD,67,all.wav,19.28795
trial_2,11,64,"[1840, 'No']",age2-anyQUD,67,one.wav,19.28795
trial_2,13,65,"[1648, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_2,11,66,"[1747, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_2,2,67,"[2089, 'Yes']",age2-anyQUD,67,two.wav,19.28795
trial_2,0,68,"[1769, 'Yes']",age2-anyQUD,67,none.wav,19.28795
trial_2,5,69,"[2797, 'Yes']",age2-anyQUD,67,five.wav,19.28795
trial_2,13,70,"[2597, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_2,13,71,"[1664, 'Yes']",age2-anyQUD,67,all.wav,19.28795
trial_2,13,72,"[1749, 'No']",age2-anyQUD,67,five.wav,19.28795
trial_2,2,73,"[6231, 'Yes']",age2-anyQUD,67,twelve.wav,19.28795
trial_2,2,74,"[1684, 'No']",age2-anyQUD,67,none.wav,19.28795
trial_2,13,75,"[1573, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_2,8,76,"[1665, 'No']",age2-anyQUD,67,two.wav,19.28795
trial_2,11,77,"[4123, 'Yes']",age2-anyQUD,67,eleven.wav,19.28795
trial_2,0,78,"[1647, 'No']",age2-anyQUD,67,summa.wav,19.28795
trial_2,13,79,"[1590, 'Yes']",age2-anyQUD,67,all.wav,19.28795
trial_2,8,80,"[2658, 'Yes']",age2-anyQUD,67,eight.wav,19.28795
trial_2,11,81,"[2275, 'No']",age2-anyQUD,67,all.wav,19.28795
trial_2,0,82,"[1492, 'No']",age2-anyQUD,67,all.wav,19.28795
trial_2,5,83,"[1781, 'No']",age2-anyQUD,67,nine.wav,19.28795
bot_check,Linda,1,"[0, 'Linda']",age2-anyQUD,68,,9.74925
audio_check,,3,"[0, 'Four']",age2-anyQUD,68,,9.74925
comprehension_check_1,,4,"[0, 'Jam']",age2-anyQUD,68,,9.74925
practice_trial,13,6,"[2365, 'No']",age2-anyQUD,68,none.wav,9.74925
practice_trial,13,7,"[1990, 'Yes']",age2-anyQUD,68,all.wav,9.74925
practice_trial,0,8,"[1580, 'No']",age2-anyQUD,68,all.wav,9.74925
practice_trial,0,9,"[1695, 'Yes']",age2-anyQUD,68,none.wav,9.74925
trial_1,8,11,"[2096, 'Yes']",age2-anyQUD,68,summa.wav,9.74925
trial_1,0,12,"[2095, 'No']",age2-anyQUD,68,summa.wav,9.74925
trial_1,8,13,"[1842, 'No']",age2-anyQUD,68,none.wav,9.74925
trial_1,5,14,"[1781, 'No']",age2-anyQUD,68,all.wav,9.74925
trial_1,2,15,"[2006, 'Yes']",age2-anyQUD,68,two.wav,9.74925
trial_1,13,16,"[3549, 'No']",age2-anyQUD,68,summa.wav,9.74925
trial_1,5,17,"[2711, 'No']",age2-anyQUD,68,four.wav,9.74925
trial_1,8,18,"[4052, 'No']",age2-anyQUD,68,eleven.wav,9.74925
trial_1,13,19,"[3774, 'No']",age2-anyQUD,68,eight.wav,9.74925
trial_1,2,20,"[1641, 'Yes']",age2-anyQUD,68,two.wav,9.74925
trial_1,11,21,"[5411, 'No']",age2-anyQUD,68,thirteen.wav,9.74925
trial_1,0,22,"[1878, 'No']",age2-anyQUD,68,five.wav,9.74925
trial_1,8,23,"[3065, 'Yes']",age2-anyQUD,68,eight.wav,9.74925
trial_1,13,24,"[3369, 'No']",age2-anyQUD,68,summa.wav,9.74925
trial_1,2,25,"[3203, 'No']",age2-anyQUD,68,all.wav,9.74925
trial_1,13,26,"[1709, 'Yes']",age2-anyQUD,68,all.wav,9.74925
trial_1,13,27,"[1370, 'Yes']",age2-anyQUD,68,all.wav,9.74925
trial_1,0,28,"[1648, 'No']",age2-anyQUD,68,none.wav,9.74925
trial_1,0,29,"[2465, 'No']",age2-anyQUD,68,all.wav,9.74925
trial_1,11,30,"[1871, 'No']",age2-anyQUD,68,all.wav,9.74925
trial_1,2,31,"[1599, 'Yes']",age2-anyQUD,68,two.wav,9.74925
trial_1,5,32,"[2159, 'Yes']",age2-anyQUD,68,summa.wav,9.74925
trial_1,11,33,"[4225, 'No']",age2-anyQUD,68,seven.wav,9.74925
trial_1,0,34,"[1630, 'Yes']",age2-anyQUD,68,none.wav,9.74925
trial_1,2,35,"[1494, 'Yes']",age2-anyQUD,68,two.wav,9.74925
trial_1,13,36,"[1726, 'No']",age2-anyQUD,68,summa.wav,9.74925
trial_1,11,37,"[1953, 'No']",age2-anyQUD,68,none.wav,9.74925
trial_1,0,38,"[1774, 'No']",age2-anyQUD,68,eleven.wav,9.74925
trial_1,13,39,"[1449, 'No']",age2-anyQUD,68,summa.wav,9.74925
trial_1,8,40,"[2709, 'Yes']",age2-anyQUD,68,eight.wav,9.74925
trial_1,5,41,"[2090, 'No']",age2-anyQUD,68,ten.wav,9.74925
trial_1,5,42,"[1904, 'Yes']",age2-anyQUD,68,five.wav,9.74925
trial_1,0,43,"[3010, 'No']",age2-anyQUD,68,summa.wav,9.74925
trial_1,11,44,"[4411, 'Yes']",age2-anyQUD,68,eleven.wav,9.74925
trial_1,13,45,"[1341, 'Yes']",age2-anyQUD,68,all.wav,9.74925
trial_1,13,46,"[1286, 'Yes']",age2-anyQUD,68,all.wav,9.74925
comprehension_check_2,,47,"[0, 'Jam']",age2-anyQUD,68,,9.74925
trial_2,13,48,"[5255, 'No']",age2-anyQUD,68,ten.wav,9.74925
trial_2,11,49,"[1643, 'No']",age2-anyQUD,68,one.wav,9.74925
trial_2,0,50,"[1784, 'No']",age2-anyQUD,68,summa.wav,9.74925
trial_2,13,51,"[1492, 'No']",age2-anyQUD,68,none.wav,9.74925
trial_2,0,52,"[1765, 'No']",age2-anyQUD,68,three.wav,9.74925
trial_2,5,53,"[1639, 'No']",age2-anyQUD,68,all.wav,9.74925
trial_2,2,54,"[1533, 'Yes']",age2-anyQUD,68,two.wav,9.74925
trial_2,13,55,"[1369, 'Yes']",age2-anyQUD,68,all.wav,9.74925
trial_2,13,56,"[1172, 'No']",age2-anyQUD,68,summa.wav,9.74925
